backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
"6","Cult Called Man, A journey to Hamburg.","{""id"":299,""name"":""Music Videos"",""analytics_name"":""Music Videos"",""slug"":""film & video/music videos"",""position"":12,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/music%20videos""}}}","305","IE","Ireland","1562014094","{""id"":124435441,""name"":""Cult Called Man"",""slug"":""cultcalledman"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/025/284/686/a8e26978a8e9a369151bed3d041f2170_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1559003176&width=40&sig=XbGzOUOuFmqAtgxOAbov5SC4h1qYUl%2FUIOU%2BGXjvoAA%3D"",""small"":""https://i.kickstarter.com/assets/025/284/686/a8e26978a8e9a369151bed3d041f2170_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1559003176&width=80&sig=jB463hNjHk0FRFOKSbvPZFn0foIJz8fdPNXrLu1Pxyw%3D"",""medium"":""https://i.kickstarter.com/assets/025/284/686/a8e26978a8e9a369151bed3d041f2170_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1559003176&width=160&sig=Z7vfBtI7D595nxjhAiGOwnuhbrmTdC8cunI7DLUhIB0%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/cultcalledman""},""api"":{""user"":""https://api.kickstarter.com/v1/users/124435441?signature=1778662666.5c82c148fc52ab0309762232e4cdec510ba45366""}}}","EUR","€","false","USD","1565132400","false","1.17564487","1250","2101066832","null","false","true","null","false","1563439895","{""id"":656958,""name"":""Hamburg"",""slug"":""hamburg-de"",""short_name"":""Hamburg, Germany"",""displayable_name"":""Hamburg, Germany"",""localized_name"":""Hamburg"",""country"":""DE"",""state"":""Hamburg"",""type"":""Town"",""is_root"":false,""expanded_country"":""Germany"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/hamburg-de"",""location"":""https://www.kickstarter.com/locations/hamburg-de""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778621949.def33e25665c150adb0b7e2dc78e69dce2a1e585&woe_id=656958""}}}","Trash King, The Music Video","21.8","{""key"":""assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg"",""full"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1562014359&width=560&sig=RXnPLaB8kPN2gHytE3TYOgwFYp1ZfRZ00Q9kREnYcFE%3D"",""ed"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1562014359&width=352&sig=6ZE867QIyEyv0VldDaSlHRaW%2FEJ4XtNy%2BKO3CIa5xYA%3D"",""med"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1562014359&width=272&sig=m2WoGdRGKPbnvNavNdLNlCaWktDqfFrRKYAAT7C4za8%3D"",""little"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1562014359&width=208&sig=b3nd%2BhsT2QcK7F2W8c%2B0nPNEVTu0gA7booYKCXytfYA%3D"",""small"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1562014359&width=160&sig=gm%2FENK9Dh2UTKdGjM4YBrAfh0Q8ckzDRXgZPYHLpFEQ%3D"",""thumb"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1562014359&width=48&sig=XJNJDN5y6ZAEHFlTlmBmSIWCf6Pa0ol2ls%2BBtFFtjkY%3D"",""1024x576"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1562014359&width=1024&sig=a36cOZwyXiY2a%2B%2B7E%2FCOmX5E9ptLegbFWYhS9BFvjQQ%3D"",""1536x864"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1562014359&width=1552&sig=x0aoKF612LQq2sQvgR%2Bq%2B2GYiSfMxNZT9POd26w2S%2FY%3D""}","272.5","false","{""id"":3764569,""project_id"":3764569,""state"":""inactive"",""state_changed_at"":1562014094,""name"":""Trash King, The Music Video"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1562014359&width=1552&sig=x0aoKF612LQq2sQvgR%2Bq%2B2GYiSfMxNZT9POd26w2S%2FY%3D"",""baseball_card"":""https://i.kickstarter.com/assets/025/672/910/3a6e917a77181d543cbc3f5c5909a86e_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1562014359&width=560&sig=RXnPLaB8kPN2gHytE3TYOgwFYp1ZfRZ00Q9kREnYcFE%3D""}}}","trash-king-the-music-video","https://www.kickstarter.com/discover/categories/film%20&%20video/music%20videos","false","false","failed","1565132401","1.12138298","{""web"":{""project"":""https://www.kickstarter.com/projects/cultcalledman/trash-king-the-music-video"",""rewards"":""https://www.kickstarter.com/projects/cultcalledman/trash-king-the-music-video/rewards""}}","1.12122204","305.57686205","domestic","null"
"171","A photobook exploring the banal landscape of America looking to unravel many of its divine mysteries.","{""id"":280,""name"":""Photobooks"",""analytics_name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}","17214","US","the United States","1627589234","{""id"":351749672,""name"":""Martin Buday"",""slug"":""martinbuday76"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/022/276/984/0ff5869719a367b0fa184f968d0575dd_original.JPG?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1628372590&width=40&sig=2BslzffRziMYuTfEGZ11GTrr7tkoHYhW2%2FY%2BfBOMB50%3D"",""small"":""https://i.kickstarter.com/assets/022/276/984/0ff5869719a367b0fa184f968d0575dd_original.JPG?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1628372590&width=80&sig=NP%2F%2F5LL9QNGaSjJT6TiXwhHLxw5Utn5tDDAL01wXlfA%3D"",""medium"":""https://i.kickstarter.com/assets/022/276/984/0ff5869719a367b0fa184f968d0575dd_original.JPG?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1628372590&width=160&sig=WJsQKskRqnLpeIhdlmtXVjUn%2FgYdPm8XzTTGa0puJto%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/martinbuday76""},""api"":{""user"":""https://api.kickstarter.com/v1/users/351749672?signature=1778662665.0a9caac8b114dfed44fdd97e5e4b06533f64793a""}}}","USD","$","true","USD","1631314304","false","1","10500","1040001364","null","false","true","null","false","1628722304","{""id"":2471217,""name"":""Philadelphia"",""slug"":""philadelphia-pa"",""short_name"":""Philadelphia, PA"",""displayable_name"":""Philadelphia, PA"",""localized_name"":""Philadelphia"",""country"":""US"",""state"":""PA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/philadelphia-pa"",""location"":""https://www.kickstarter.com/locations/philadelphia-pa""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778621057.98072a6d34540e53731b9432d26ed10be3b954e2&woe_id=2471217""}}}","Prophetic Kingdom","163.942857142857","{""key"":""assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg"",""full"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1628192358&width=560&sig=zAp0Qr63XuvrBA0ULExL%2F9Kaa09pME%2B74OsUeDuC1ag%3D"",""ed"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1628192358&width=352&sig=4lej4ixqN3Njg7G6QPjrCN7uziS12n1i7uABIDFIuPY%3D"",""med"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1628192358&width=272&sig=kX5Mtv%2FBPYnFtExzEf85tco8c5NjbJxpul08QfnWXnc%3D"",""little"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1628192358&width=208&sig=G%2BzbWmj27EEhhVeNxmxl10H2oo80pY74JrPhL7R2IoU%3D"",""small"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1628192358&width=160&sig=WT5SbGwb9tW3eZ44WohcB5gAHAa2qlPRISc2TCNyQv4%3D"",""thumb"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1628192358&width=48&sig=%2FXOwdpPrQFSn2mYsJurC4MPMc%2BDEp3maHG5ewJ2dWFM%3D"",""1024x576"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1628192358&width=1024&sig=vV6wHaF9TawcmcpdeYnMaU1cPAbveuxU5t5PuMnLRUg%3D"",""1536x864"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1628192358&width=1552&sig=IMQ3Knnfwff%2Bm%2BHsn%2B7sOMr722WWL5CYLECal9vba%2Bs%3D""}","17214","false","{""id"":4256271,""project_id"":4256271,""state"":""inactive"",""state_changed_at"":1627589234,""name"":""Prophetic Kingdom"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1628192358&width=1552&sig=IMQ3Knnfwff%2Bm%2BHsn%2B7sOMr722WWL5CYLECal9vba%2Bs%3D"",""baseball_card"":""https://i.kickstarter.com/assets/034/432/275/7964fb275c8993d195b6e78f864dc359_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1628192358&width=560&sig=zAp0Qr63XuvrBA0ULExL%2F9Kaa09pME%2B74OsUeDuC1ag%3D""}}}","prophetic-kingdom","https://www.kickstarter.com/discover/categories/photography/photobooks","true","false","successful","1631314304","1","{""web"":{""project"":""https://www.kickstarter.com/projects/martinbuday76/prophetic-kingdom"",""rewards"":""https://www.kickstarter.com/projects/martinbuday76/prophetic-kingdom/rewards""}}","1","17214.0","domestic","{""id"":1119982,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1778524780-vTi8msSH6AhLSO2SHBG8XNcZrbYa33UpoksVGsI8bbk%3D/projects/4216795/video-1119982-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1778524780-vTi8msSH6AhLSO2SHBG8XNcZrbYa33UpoksVGsI8bbk%3D/projects/4216795/video-1119982-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1778524780-vTi8msSH6AhLSO2SHBG8XNcZrbYa33UpoksVGsI8bbk%3D/projects/4216795/video-1119982-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/4216795/video-1119982-h264_base.jpg?2021""}"
"170","A line of jogger-style pants and circle skirts with LGBT+ flag-inspired designs that fit a variety of body types.","{""id"":263,""name"":""Apparel"",""analytics_name"":""Apparel"",""slug"":""fashion/apparel"",""position"":2,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/apparel""}}}","11359","US","the United States","1556568986","{""id"":1225687492,""name"":""Fresh Hot Flavors"",""slug"":""freshhotflavors"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/024/948/594/ae750e5277328fadf0cad749a5af625c_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1556568183&width=40&sig=%2FeyV9gcQ5x18qQv5OFat5697FwJwANotkEN1cDMhlNE%3D"",""small"":""https://i.kickstarter.com/assets/024/948/594/ae750e5277328fadf0cad749a5af625c_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1556568183&width=80&sig=nGYX3hdJYtTIj3HYXjuWGmGz%2FFHnM4lzFJCeEHbI3u0%3D"",""medium"":""https://i.kickstarter.com/assets/024/948/594/ae750e5277328fadf0cad749a5af625c_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1556568183&width=160&sig=vexLZN9Y0ibGcYdF2ZUm5knERnzSZ7h0hFJMDhMR1%2Bs%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/freshhotflavors""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1225687492?signature=1778662668.e58d400f861595236852a7b369eb7bf7154a2220""}}}","USD","$","true","USD","1562871640","false","1","10000","844465778","null","false","true","null","false","1560279640","{""id"":2388929,""name"":""Dallas"",""slug"":""dallas-tx"",""short_name"":""Dallas, TX"",""displayable_name"":""Dallas, TX"",""localized_name"":""Dallas"",""country"":""US"",""state"":""TX"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/dallas-tx"",""location"":""https://www.kickstarter.com/locations/dallas-tx""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778621026.35898ad6ef147e183816fa9bfa16ae6781fe2acc&woe_id=2388929""}}}","Pixel Pride Pants and Skirts - LGBT Everyday Fashion","113.59","{""key"":""assets/025/507/574/d844f10f45346718da24695b86316a51_original.png"",""full"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1560726750&width=560&sig=FYmHZrkFf037lH3c3%2BHwwxCa6ww18c%2FYmVBbnGXRuEE%3D"",""ed"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1560726750&width=352&sig=dgDThneqY5VUJtsplDV%2F9FWLYxBlBN6hSMCAtzYVnbQ%3D"",""med"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1560726750&width=272&sig=5%2B19Z%2F0wss950BKH6jFQL44xGoqPYN1ctb7LP%2B5Foy8%3D"",""little"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1560726750&width=208&sig=davmEtc2WpTLjo1sCy9Q1gXFmDeKJG5yunPpuBYXTqg%3D"",""small"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1560726750&width=160&sig=1Gdz2nDYsTvDfPmcZ9OS8RoLPNmHJx%2FV6N1EkQetWSs%3D"",""thumb"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1560726750&width=48&sig=QJnyDNZybi3Zznsb2yU3FSxTy39SzJ4rnX0279z0Qks%3D"",""1024x576"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1560726750&width=1024&sig=3ui7U4EC67KjgHq2%2FPUBDNdZFr1p3C279NHBMARp%2FJc%3D"",""1536x864"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1560726750&width=1552&sig=oYxINOb2Uu9ZjsUR2qHWrGbEonYN3mOKcI%2FCCGkrR2Y%3D""}","11359","false","{""id"":3721379,""project_id"":3721379,""state"":""active"",""state_changed_at"":1562874221,""name"":""Pixel Pride Pants and Skirts - LGBT Everyday Fashion"",""blurb"":""A line of jogger-style pants and circle skirts with LGBT+ flag-inspired designs that fit a variety of body types."",""background_color"":""4a325b"",""text_color"":""ffffff"",""link_background_color"":""ff5656"",""link_text_color"":"""",""link_text"":""ORDER NOW"",""link_url"":""https://freshhotflavors.com/collections/pixel-pride"",""show_feature_image"":false,""background_image_opacity"":0.22,""background_image_attributes"":{""id"":32754734,""image_urls"":{""default"":""https://i.kickstarter.com/assets/032/754/734/f328d4986ca745c60a410b1f15ac0f9c_original.png?anim=false&fit=scale-down&origin=ugc&q=92&v=1615869646&width=1600&sig=i0kqBrYflvFtiNt%2FWnySh5jtpxg5sHVUXy40y%2BBhaq4%3D"",""baseball_card"":""https://i.kickstarter.com/assets/032/754/734/f328d4986ca745c60a410b1f15ac0f9c_original.png?anim=false&fit=scale-down&origin=ugc&q=92&v=1615869646&width=460&sig=e8%2Fyjnl8flysK4md1RKPtFQ9hH%2BiBeouDEBHCtOh7gU%3D""}},""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1560726750&width=1552&sig=oYxINOb2Uu9ZjsUR2qHWrGbEonYN3mOKcI%2FCCGkrR2Y%3D"",""baseball_card"":""https://i.kickstarter.com/assets/025/507/574/d844f10f45346718da24695b86316a51_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1560726750&width=560&sig=FYmHZrkFf037lH3c3%2BHwwxCa6ww18c%2FYmVBbnGXRuEE%3D""}}}","pixel-pride-pants-and-skirts-lgbt-everyday-fashion","https://www.kickstarter.com/discover/categories/fashion/apparel","true","false","successful","1562871729","1","{""web"":{""project"":""https://www.kickstarter.com/projects/freshhotflavors/pixel-pride-pants-and-skirts-lgbt-everyday-fashion"",""rewards"":""https://www.kickstarter.com/projects/freshhotflavors/pixel-pride-pants-and-skirts-lgbt-everyday-fashion/rewards""}}","1","11359.0","domestic","null"
"46","A glove designed specifically for the PC gamer delivering comfort, style, function and fashion.","{""id"":270,""name"":""Gaming Hardware"",""analytics_name"":""Gaming Hardware"",""slug"":""games/gaming hardware"",""position"":1,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/gaming%20hardware""}}}","4093","US","the United States","1413557024","{""id"":1851323387,""name"":""Mark Laws"",""slug"":""theendgame"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/009/318/095/75311217210f0951e742862ef2d5fbb5_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1461579187&width=40&sig=Yra3RwpI8a9At0PoRt4A3SIxLfC4qb5czLEXusUV74Q%3D"",""small"":""https://i.kickstarter.com/assets/009/318/095/75311217210f0951e742862ef2d5fbb5_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1461579187&width=80&sig=kumCK4vlAHEoK6HQTgvkEZg7AfN2zUMHGyCj6wqZJqI%3D"",""medium"":""https://i.kickstarter.com/assets/009/318/095/75311217210f0951e742862ef2d5fbb5_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1461579187&width=160&sig=VC8tr9hBPJcBC7I%2BwXAaQ7S2x0U2yM3gTlldcTTI9ZA%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/theendgame""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1851323387?signature=1778662668.cd1bf29b8a52b920bac5a4c46c0e902bc2ea6c47""}}}","USD","$","true","USD","1417725274","false","1","18000","1579704958","null","false","true","null","false","1415133274","{""id"":2379574,""name"":""Chicago"",""slug"":""chicago-il"",""short_name"":""Chicago, IL"",""displayable_name"":""Chicago, IL"",""localized_name"":""Chicago"",""country"":""US"",""state"":""IL"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/chicago-il"",""location"":""https://www.kickstarter.com/locations/chicago-il""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778620986.7ac3f03bed4beb7886bbb22f83262bf012a8a28a&woe_id=2379574""}}}","The EndGame PC Gaming Glove","22.738888888889","{""key"":""assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG"",""full"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463714173&width=560&sig=YqPk%2F6bc2f04NcBRI2m3SPmoN4ksei13Up%2BdK1AqO9Q%3D"",""ed"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1463714173&width=352&sig=WXmHPLkYOn6c56rONPgqG%2FbR8OicwdGFHdi2FxXAez8%3D"",""med"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1463714173&width=272&sig=kzzrhFxr28RsurAtwLL343UG6Uil9culF3T9xg6CwGc%3D"",""little"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1463714173&width=208&sig=ZQzlAp%2Bnrx4f2N9%2FWSMTCbIV1JZqP%2BrqC84v%2BkC2RyQ%3D"",""small"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1463714173&width=160&sig=EkRX0MLMLlcXCjzmKfJHJ6CkWMuuhO2%2B%2Bmj%2B6ojN8ro%3D"",""thumb"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1463714173&width=48&sig=Pu9unoSkpidkfpV%2BdozsjlXD7YhUMUCJQVjyANGCTeo%3D"",""1024x576"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1463714173&width=1024&sig=1YGcfCGSsxGvS3citWts38Ar2znZJI%2BEkHQPGOzokW0%3D"",""1536x864"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463714173&width=1552&sig=j0fSB8sTUIkEU2IDf2NGK0I6NH4yY2R6NTO%2BkxXz2i0%3D""}","4093","false","{""id"":1447889,""project_id"":1447889,""state"":""inactive"",""state_changed_at"":1425915880,""name"":""The EndGame PC Gaming Glove"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463714173&width=1552&sig=j0fSB8sTUIkEU2IDf2NGK0I6NH4yY2R6NTO%2BkxXz2i0%3D"",""baseball_card"":""https://i.kickstarter.com/assets/011/912/379/59aa2f08e12e89ec9e8a19797d4585d8_original.JPG?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463714173&width=560&sig=YqPk%2F6bc2f04NcBRI2m3SPmoN4ksei13Up%2BdK1AqO9Q%3D""}}}","the-endgame","https://www.kickstarter.com/discover/categories/games/gaming%20hardware","false","false","failed","1417725274","1","{""web"":{""project"":""https://www.kickstarter.com/projects/theendgame/the-endgame"",""rewards"":""https://www.kickstarter.com/projects/theendgame/the-endgame/rewards""}}","1","4093.0","domestic","{""id"":462043,""status"":""successful"",""hls"":null,""hls_type"":null,""high"":""https://v2.kickstarter.com/1778576268-ETvs%2Bv4SZKLHuVO1yZC%2Fwc8YiD0ptuJ65LbVJOe0oMs%3D/projects/1415285/video-462043-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1778576268-ETvs%2Bv4SZKLHuVO1yZC%2Fwc8YiD0ptuJ65LbVJOe0oMs%3D/projects/1415285/video-462043-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/1415285/video-462043-h264_high.jpg?2014""}"
