backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
"32","""Uh-oh!"" said Snuffles is an eco-conscious children's story about Snuffles the hedgehog and the challenges he faces from human impact.","{""id"":46,""name"":""Children's Books"",""analytics_name"":""Children's Books"",""slug"":""publishing/children's books"",""position"":6,""parent_id"":18,""parent_name"":""Publishing"",""color"":14867664,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/publishing/children's%20books""}}}","1562","GB","the United Kingdom","1629485920","{""id"":1491940305,""name"":""Sam & Rach"",""slug"":""uhohbooks"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/035/266/716/029658b955f9f8597b78f281cc34211e_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1634555237&width=40&sig=aoCGhhqhd5g5cLgYjXZMDKpg8JqrxQqkZtaZS3ib2fI%3D"",""small"":""https://i.kickstarter.com/assets/035/266/716/029658b955f9f8597b78f281cc34211e_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1634555237&width=80&sig=XdUWPUA%2BfAxlsoWWz3yTb%2B7a3%2FKejqN7RiupiswwML0%3D"",""medium"":""https://i.kickstarter.com/assets/035/266/716/029658b955f9f8597b78f281cc34211e_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1634555237&width=160&sig=Di4D%2BOBn3hA54Va4DQNsxRAbhpCeUvzUoXYWCydh4j8%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/uhohbooks""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1491940305?signature=1778659240.46066f4762ca4534b3411ceef9e1c43e8463a763""}}}","GBP","£","false","USD","1636804800","false","1.3583044","1100","1102880694","null","false","true","null","false","1635233999","{""id"":13963,""name"":""Bristol"",""slug"":""bristol-city-of-bristol-england"",""short_name"":""Bristol, UK"",""displayable_name"":""Bristol, UK"",""localized_name"":""Bristol"",""country"":""GB"",""state"":""England"",""type"":""Town"",""is_root"":false,""expanded_country"":""United Kingdom"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/bristol-city-of-bristol-england"",""location"":""https://www.kickstarter.com/locations/bristol-city-of-bristol-england""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778621479.403df06c643af9ec4f5a96f69fc09a394ea7828d&woe_id=13963""}}}","'Uh-oh! said Snuffles' The Eco-Concious Children's Book","106","{""key"":""assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png"",""full"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1629486033&width=560&sig=g%2B%2BbbWHj60eSp%2FSsje7OOdtGWQQtPTndv16Wa%2BD%2BXBg%3D"",""ed"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1629486033&width=352&sig=jRSDKz51x%2FJll5S8U8TruwAzAGW9xApRUlqO1CPKwps%3D"",""med"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1629486033&width=272&sig=E32TN1mYL3moR4tl87vDXNGCiBRxYSgsBWBsglEYwnk%3D"",""little"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1629486033&width=208&sig=n%2F%2FL3YntfzpMUPPojUemzGERuk3aBDXNH%2FKFX2KjjhQ%3D"",""small"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1629486033&width=160&sig=3qm0XExiaZoVPP3Oxt8vDlMNKppCpqetDj8Vt2HvAa4%3D"",""thumb"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1629486033&width=48&sig=H382hc9K7PGbOip8E6YGuQEJ2%2FiVVAfdwqsglZh%2BaHk%3D"",""1024x576"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1629486033&width=1024&sig=a5fpRUfvEXhotjWrx0ggJe5GvBpGya5ut51CddciNWQ%3D"",""1536x864"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1629486033&width=1552&sig=c1XV5OxYbdwos%2FJHQ0Esp7csJKKzZ5fd%2FA0PW%2BAIsvs%3D""}","1166","true","{""id"":4267332,""project_id"":4267332,""state"":""active"",""state_changed_at"":1638270763,""name"":""'Uh-oh! said Snuffles' The Eco-Concious Children's Book"",""blurb"":""""Uh-oh!"" said Snuffles is an eco-conscious children's story about Snuffles the hedgehog and the challenges he faces from human impact."",""background_color"":"""",""text_color"":"""",""link_background_color"":""1960ad"",""link_text_color"":"""",""link_text"":""Missed out? You can still order here"",""link_url"":""http://www.athousandyellowdaisies.co.uk"",""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1629486033&width=1552&sig=c1XV5OxYbdwos%2FJHQ0Esp7csJKKzZ5fd%2FA0PW%2BAIsvs%3D"",""baseball_card"":""https://i.kickstarter.com/assets/034/592/629/36eb3d3daa9a2bafbc8c4c9615886c86_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1629486033&width=560&sig=g%2B%2BbbWHj60eSp%2FSsje7OOdtGWQQtPTndv16Wa%2BD%2BXBg%3D""}}}","uh-oh-said-snuffles-the-eco-concious-childrens-book","https://www.kickstarter.com/discover/categories/publishing/children's%20books","true","true","successful","1636804800","1.37811471","{""web"":{""project"":""https://www.kickstarter.com/projects/uhohbooks/uh-oh-said-snuffles-the-eco-concious-childrens-book"",""rewards"":""https://www.kickstarter.com/projects/uhohbooks/uh-oh-said-snuffles-the-eco-concious-childrens-book/rewards""}}","1.34047179","1606.88175186","domestic","null"
"134","A children's picture book about exploring gender identity and gender expression.","{""id"":46,""name"":""Children's Books"",""analytics_name"":""Children's Books"",""slug"":""publishing/children's books"",""position"":6,""parent_id"":18,""parent_name"":""Publishing"",""color"":14867664,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/publishing/children's%20books""}}}","7064","US","the United States","1633842183","{""id"":1612631148,""name"":""Kathleen Latlip"",""slug"":""kathleenlatlip"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/035/259/925/94df09621056606ef792162772aedced_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1634492445&width=40&sig=pmoIx96UUbhsL%2BROLB%2Bt4NSvokR358si6tAk%2F3f73LQ%3D"",""small"":""https://i.kickstarter.com/assets/035/259/925/94df09621056606ef792162772aedced_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1634492445&width=80&sig=IrEgkPt6MtbOIq6VbuKcG5v3HBmZv3DIc2AusWrNe18%3D"",""medium"":""https://i.kickstarter.com/assets/035/259/925/94df09621056606ef792162772aedced_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1634492445&width=160&sig=LYuKBhnQWfatCfjWi6yHAhic7%2BG4yQhx0UqAtOqz3Ng%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/kathleenlatlip""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1612631148?signature=1778659240.fb697ae188b8b227bc8433acc64f977b694af5e6""}}}","USD","$","true","USD","1637572058","false","1","5000","579129890","null","false","true","null","false","1634976458","{""id"":2442047,""name"":""Los Angeles"",""slug"":""los-angeles-ca"",""short_name"":""Los Angeles, CA"",""displayable_name"":""Los Angeles, CA"",""localized_name"":""Los Angeles"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/los-angeles-ca"",""location"":""https://www.kickstarter.com/locations/los-angeles-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778620874.166c5e2bb3f8f12e13d66b5da7755d5d7a0878f5&woe_id=2442047""}}}","Blink, Plue & Colorful You","141.28","{""key"":""assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png"",""full"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1635293286&width=560&sig=oMuvzevpomVCawnPKQ%2Fgd01Xd56ebIS4OhMMoWGaZaA%3D"",""ed"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1635293286&width=352&sig=r8PtGny8fS5HbsEQxX9KCy3TthjR0V3fs%2FajWstyliE%3D"",""med"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1635293286&width=272&sig=vs9rk71r3hdBsC6ymYMTe6lIvvQJe0USRM8GDJQwe%2FE%3D"",""little"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1635293286&width=208&sig=VCyYEORgD%2BKxFKnagNtFJv8kuv2D7ggXdrBugrH%2BU0Q%3D"",""small"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1635293286&width=160&sig=W8kggBXzgrT6CAw0%2B0daXQu1bcPw04BLZWlu0A4geIQ%3D"",""thumb"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1635293286&width=48&sig=SBhLvGaAQdsePIi%2BSKjeHvwgRpC21ZrV80jDVlMCfvI%3D"",""1024x576"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1635293286&width=1024&sig=Ftrg4EgZFFM%2B1LFFuvR7MH5bKi9KMQj5rN%2F%2FJvjqhPE%3D"",""1536x864"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1635293286&width=1552&sig=tc5pViTLJvFfzI6kufrPuUzkxPRuBGWGwTyG4ifLOv0%3D""}","7064","true","{""id"":4291922,""project_id"":4291922,""state"":""inactive"",""state_changed_at"":1633842183,""name"":""Blink, Plue & Colorful You"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1635293286&width=1552&sig=tc5pViTLJvFfzI6kufrPuUzkxPRuBGWGwTyG4ifLOv0%3D"",""baseball_card"":""https://i.kickstarter.com/assets/035/371/115/3cc82a8fc56b5a444937240ddd8a46c4_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1635293286&width=560&sig=oMuvzevpomVCawnPKQ%2Fgd01Xd56ebIS4OhMMoWGaZaA%3D""}}}","blink-plue-and-colorful-you","https://www.kickstarter.com/discover/categories/publishing/children's%20books","true","true","successful","1637572058","1","{""web"":{""project"":""https://www.kickstarter.com/projects/kathleenlatlip/blink-plue-and-colorful-you"",""rewards"":""https://www.kickstarter.com/projects/kathleenlatlip/blink-plue-and-colorful-you/rewards""}}","1","7064.0","domestic","{""id"":1133121,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1778572840-pQ3R%2BuldoCq6Gr0yDjq2z4PpGl6lNPbqbVDlt58yahE%3D/projects/4252446/video-1133121-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1778572840-pQ3R%2BuldoCq6Gr0yDjq2z4PpGl6lNPbqbVDlt58yahE%3D/projects/4252446/video-1133121-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1778572840-pQ3R%2BuldoCq6Gr0yDjq2z4PpGl6lNPbqbVDlt58yahE%3D/projects/4252446/video-1133121-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/4252446/video-1133121-h264_high.jpg?2021""}"
"0","Limitless is a transformative reality show where participants conquer their fears through custom challenges and training.","{""id"":33,""name"":""Webseries"",""analytics_name"":""Webseries"",""slug"":""film & video/webseries"",""position"":19,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/webseries""}}}","0","US","the United States","1725991818","{""id"":1323182010,""name"":""Oleksandr Kosinov"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/046/416/588/24c36c4a577aaa5f48aaa4557919062b_original.jpeg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1726000898&width=40&sig=e8CcrviZ9BWTAmrg6oYWCsAWUHessoSxBu6QxmOqOk4%3D"",""small"":""https://i.kickstarter.com/assets/046/416/588/24c36c4a577aaa5f48aaa4557919062b_original.jpeg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1726000898&width=80&sig=73Yr63xI87SQqOYg0Jc4zdyfAdNY%2FGqcPw6LI7e6WXk%3D"",""medium"":""https://i.kickstarter.com/assets/046/416/588/24c36c4a577aaa5f48aaa4557919062b_original.jpeg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1726000898&width=160&sig=Gv80%2BZEVl1EbLnoNMFnKLW2gvcfVaZm0uA%2FDZ9CsBJY%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1323182010""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1323182010?signature=1778659239.8a37a1b35d9b903979c80d36e17bdf365b0f4aed""}}}","USD","$","true","USD","1728622613","false","1","10000","1971231463","null","false","true","null","false","1726030613","{""id"":2442047,""name"":""Los Angeles"",""slug"":""los-angeles-ca"",""short_name"":""Los Angeles, CA"",""displayable_name"":""Los Angeles, CA"",""localized_name"":""Los Angeles"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/los-angeles-ca"",""location"":""https://www.kickstarter.com/locations/los-angeles-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1778620874.166c5e2bb3f8f12e13d66b5da7755d5d7a0878f5&woe_id=2442047""}}}","Limitless: Transforming Lives by Conquering Fears","0","{""key"":""assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg"",""full"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1725997542&width=560&sig=%2Fhsr71ezljbTossYHAw5bLDtCvkSjifR%2FxrbPyTnM2w%3D"",""ed"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1725997542&width=352&sig=V5zQo3FVWF4W2iNmHDNg2opq07ZVzL8HdL5eGNcHOsQ%3D"",""med"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1725997542&width=272&sig=bXLf7ZQos2WN6f0AUBIEQI4VBbpze31EOlCBsNHO1Mo%3D"",""little"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1725997542&width=208&sig=RYvSIiJNudDFRQMnkmzdraX1mbEo0EvQ7Rqx5cMNXLU%3D"",""small"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1725997542&width=160&sig=X4COcR02tq%2FBGfd20GuZkk3tLrTfwoU3fPg0w4SBb4w%3D"",""thumb"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1725997542&width=48&sig=Y0coR5IQu1Iza6VWVbzoU8MiKuuSg%2BfIW3tIbual0I0%3D"",""1024x576"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1725997542&width=1024&sig=CJGPvnjZAzcofvxac5PVtl%2B6FkbxCRIphihj7LaoshM%3D"",""1536x864"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1725997542&width=1552&sig=IRZkBYufa2AlVlTO3Kq7PocnIuW7%2F%2B8QJsu1DLWkflU%3D""}","0","false","{""id"":5019657,""project_id"":5019657,""state"":""inactive"",""state_changed_at"":1725991818,""name"":""Limitless: Transforming Lives by Conquering Fears"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1725997542&width=1552&sig=IRZkBYufa2AlVlTO3Kq7PocnIuW7%2F%2B8QJsu1DLWkflU%3D"",""baseball_card"":""https://i.kickstarter.com/assets/046/415/960/415e440c95c62d4a791828b24502a33d_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1725997542&width=560&sig=%2Fhsr71ezljbTossYHAw5bLDtCvkSjifR%2FxrbPyTnM2w%3D""}}}","limitless-transforming-lives-by-conquering-fears","https://www.kickstarter.com/discover/categories/film%20&%20video/webseries","false","false","failed","1728622618","1","{""web"":{""project"":""https://www.kickstarter.com/projects/1323182010/limitless-transforming-lives-by-conquering-fears"",""rewards"":""https://www.kickstarter.com/projects/1323182010/limitless-transforming-lives-by-conquering-fears/rewards""}}","1","0.0","domestic","{""id"":1313456,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1778572839-5ygDTpiuN2FCsp2ldcL3g8yPmoAdmJim6se6xReF9iE%3D/projects/4980181/video-1313456-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1778572839-5ygDTpiuN2FCsp2ldcL3g8yPmoAdmJim6se6xReF9iE%3D/projects/4980181/video-1313456-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1778572839-5ygDTpiuN2FCsp2ldcL3g8yPmoAdmJim6se6xReF9iE%3D/projects/4980181/video-1313456-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[{""video_track"":{""id"":223343,""tid"":1112121095,""captionable_id"":1313456,""captionable_type"":""Video"",""kind"":""captions"",""language"":""en"",""created_at"":""2024-09-10T16:34:06-04:00"",""updated_at"":""2024-09-10T16:34:06-04:00"",""import_status"":""none""}}]"",""width"":1280,""height"":720,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/4980181/video-1313456-h264_720.jpg?2024""}"
